page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
1015,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69054,Gavere,9890,appartment,flat,320000.0,2.0,100.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1016,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69053,Gavere,9890,appartment,flat,320000.0,2.0,100.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1017,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69052,Gavere,9890,appartment,flat,317000.0,2.0,102.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1018,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69051,Gavere,9890,appartment,flat,378000.0,2.0,100.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1019,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69050,Gavere,9890,appartment,flat,372750.0,2.0,100.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1020,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69049,Gavere,9890,appartment,flat,372750.0,2.0,100.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1021,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbi69048,Gavere,9890,appartment,flat,351500.0,2.0,102.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1022,https://immovlan.be/en/detail/commercial-building/for-sale/9890/gavere/rbi67504,Gavere,9890,entreprise,commerceBuilding,1500000.0,0.0,600.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1023,https://immovlan.be/en/detail/investment-property/for-sale/9890/gavere/rbu69778,Gavere,9890,investmentProperty,returnBuilding,429000.0,2.0,102.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1024,https://immovlan.be/en/detail/investment-property/for-sale/9890/gavere/rbi69059,Gavere,9890,investmentProperty,returnBuilding,429000.0,2.0,102.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,New,N/A
1025,https://immovlan.be/en/detail/loft/for-sale/9890/gavere/rbu69783,Gavere,9890,appartment,loft,799000.0,N/A,270.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1026,https://immovlan.be/en/detail/loft/for-sale/9890/gavere/rbi69065,Gavere,9890,appartment,loft,799000.0,0.0,270.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1027,https://immovlan.be/en/detail/office-space/for-sale/9890/gavere/rbi67506,Gavere,9890,entreprise,officeSpace,799000.0,0.0,270.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1028,https://immovlan.be/en/detail/office-space/for-sale/9890/gavere/rbi67505,Gavere,9890,entreprise,officeSpace,625000.0,0.0,250.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1029,https://immovlan.be/en/detail/penthouse/for-sale/9890/gavere/rbu69782,Gavere,9890,appartment,penthouse,850000.0,N/A,250.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1030,https://immovlan.be/en/detail/penthouse/for-sale/9890/gavere/rbi69064,Gavere,9890,appartment,penthouse,850000.0,0.0,250.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1031,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu67935,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1032,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu67934,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,New,N/A
1033,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu67933,Gavere,9890,appartment,flat,0.0,N/A,0.0,Super equipped,N/A,1.0,N/A,N/A,N/A,N/A,4,0.0,New,2022
1034,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu55801,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,New,N/A
1035,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu55800,Gavere,9890,appartment,flat,0.0,N/A,0.0,Super equipped,N/A,1.0,N/A,N/A,N/A,N/A,4,0.0,New,2022
1036,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbu55799,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1037,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27026,Gavere,9890,house,house,375000.0,4.0,167.0,N/A,0.0,0.0,N/A,N/A,N/A,157.0,2,N/A,New,2025
1038,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27022,Gavere,9890,house,house,382500.0,4.0,163.0,N/A,0.0,0.0,N/A,N/A,N/A,216.0,2,N/A,New,2025
1039,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27023,Gavere,9890,house,house,385000.0,4.0,163.0,N/A,0.0,0.0,N/A,N/A,N/A,203.0,2,N/A,New,2025
1040,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27021,Gavere,9890,house,house,392500.0,4.0,185.0,N/A,0.0,1.0,23.0,1.0,123.0,207.0,2,N/A,New,2025
1041,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27027,Gavere,9890,house,house,400000.0,4.0,193.0,N/A,0.0,0.0,N/A,N/A,N/A,178.0,2,N/A,New,2025
1042,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27024,Gavere,9890,house,house,405000.0,4.0,163.0,N/A,0.0,0.0,N/A,N/A,N/A,207.0,3,N/A,New,2025
1043,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27020,Gavere,9890,house,house,412500.0,4.0,188.0,N/A,0.0,0.0,N/A,1.0,N/A,271.0,3,N/A,New,2025
1044,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27028,Gavere,9890,house,house,417500.0,4.0,193.0,N/A,0.0,0.0,N/A,N/A,N/A,182.0,2,N/A,New,2025
1045,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu27025,Gavere,9890,house,house,420000.0,4.0,167.0,N/A,0.0,0.0,N/A,N/A,N/A,318.0,3,N/A,New,2025
1046,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbt24305,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1047,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbt24303,Gavere,9890,appartment,flat,0.0,N/A,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,4,N/A,New,N/A
1048,https://immovlan.be/en/detail/apartment/for-sale/9890/gavere/rbt24300,Gavere,9890,appartment,flat,0.0,N/A,0.0,Super equipped,N/A,1.0,N/A,N/A,N/A,N/A,4,0.0,New,2022
1049,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67354,Asse,1730,appartment,flat,236250.0,1.0,60.0,Super equipped,0.0,1.0,9.0,N/A,N/A,N/A,2,N/A,N/A,2025
1050,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67355,Asse,1730,appartment,flat,246750.0,1.0,65.0,Super equipped,0.0,1.0,10.0,N/A,N/A,N/A,2,N/A,N/A,2025
1051,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67353,Asse,1730,appartment,flat,288750.0,2.0,73.0,Super equipped,0.0,1.0,8.0,N/A,N/A,N/A,2,N/A,N/A,2025
1052,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67356,Asse,1730,appartment,flat,292950.0,2.0,73.0,Super equipped,0.0,1.0,8.0,N/A,N/A,N/A,2,N/A,N/A,2025
1053,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbt67357,Asse,1730,appartment,flat,292950.0,2.0,77.0,Super equipped,0.0,1.0,10.0,N/A,N/A,N/A,2,N/A,N/A,2025
1054,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbt67352,Asse,1730,investmentProperty,returnBuilding,141750.0,N/A,74.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A
1055,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbt67351,Asse,1730,investmentProperty,returnBuilding,315000.0,N/A,134.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A
1056,https://immovlan.be/en/detail/commercial-building/for-sale/1730/asse/rbt07429,Asse,1730,entreprise,commerceBuilding,279000.0,N/A,154.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1057,https://immovlan.be/en/detail/duplex/for-sale/1730/asse/rbt07428,Asse,1730,appartment,duplex,379000.0,2.0,122.0,N/A,0.0,1.0,11.0,N/A,N/A,N/A,3,N/A,N/A,N/A
1058,https://immovlan.be/en/detail/duplex/for-sale/1730/asse/rbt07427,Asse,1730,appartment,duplex,399000.0,3.0,141.0,N/A,0.0,1.0,7.0,N/A,N/A,N/A,2,N/A,N/A,N/A
1059,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38965,Asse,1730,house,house,429000.0,3.0,154.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1060,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38964,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1061,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38963,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1062,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38962,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,N/A,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1063,https://immovlan.be/en/detail/commercial-building/for-sale/1730/asse/rbt07429,Asse,1730,entreprise,commerceBuilding,279000.0,N/A,154.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1064,https://immovlan.be/en/detail/duplex/for-sale/1730/asse/rbt07428,Asse,1730,appartment,duplex,379000.0,2.0,122.0,N/A,0.0,1.0,11.0,N/A,N/A,N/A,3,N/A,N/A,N/A
1065,https://immovlan.be/en/detail/duplex/for-sale/1730/asse/rbt07427,Asse,1730,appartment,duplex,399000.0,3.0,141.0,N/A,0.0,1.0,7.0,N/A,N/A,N/A,2,N/A,N/A,N/A
1066,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38965,Asse,1730,house,house,429000.0,3.0,154.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1067,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38964,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1068,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38963,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,1.0,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1069,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38962,Asse,1730,house,house,429000.0,3.0,170.0,N/A,0.0,N/A,N/A,1.0,160.0,N/A,2,N/A,New,N/A
1070,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbv01241,Asse,1730,house,house,457000.0,4.0,144.0,Super equipped,0.0,1.0,N/A,1.0,N/A,429.0,3,0.0,New,2025
1071,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbv01242,Asse,1730,house,house,470000.0,4.0,144.0,Super equipped,0.0,1.0,N/A,1.0,N/A,481.0,3,0.0,New,2025
1072,https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbt33197,Sint-Kruis,8310,house,house,361866.0,2.0,99.0,N/A,N/A,1.0,10.0,1.0,N/A,110.0,2,N/A,New,2025
1073,https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbt33196,Sint-Kruis,8310,house,house,437702.0,2.0,110.0,N/A,N/A,1.0,12.0,N/A,N/A,121.0,3,N/A,New,2025
1074,https://immovlan.be/en/detail/apartment/for-sale/8310/sint-kruis/rbt32425,Sint-Kruis,8310,appartment,flat,361866.0,2.0,99.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,2,N/A,New,2025
1075,https://immovlan.be/en/detail/apartment/for-sale/8310/sint-kruis/rbt32424,Sint-Kruis,8310,appartment,flat,362576.0,2.0,99.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,3,N/A,New,2025
1076,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbv31555,Astene,9800,house,house,437000.0,4.0,170.0,Super equipped,0.0,1.0,N/A,1.0,N/A,238.0,3,0.0,New,2025
1077,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbv31556,Astene,9800,house,house,445000.0,4.0,217.0,Super equipped,0.0,1.0,N/A,1.0,N/A,275.0,3,0.0,New,2025
1078,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbv31554,Astene,9800,house,house,446000.0,4.0,170.0,Super equipped,0.0,1.0,N/A,1.0,N/A,238.0,3,0.0,New,2025
1079,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbt69158,Astene,9800,house,house,435000.0,4.0,170.0,Super equipped,0.0,1.0,N/A,1.0,N/A,242.0,3,0.0,New,2025
1080,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbt69157,Astene,9800,house,house,437000.0,4.0,170.0,Super equipped,0.0,1.0,N/A,1.0,N/A,238.0,3,0.0,New,2025
1081,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34367,Deinze,9800,house,house,363000.0,3.0,179.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,284.0,2,0.0,New,2025
1082,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34364,Deinze,9800,house,house,374001.0,3.0,183.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,304.0,2,0.0,New,2023
1083,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34368,Deinze,9800,house,house,376000.0,3.0,179.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,280.0,3,0.0,New,2025
1084,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34365,Deinze,9800,house,house,378001.0,3.0,156.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,303.0,3,0.0,New,2023
1085,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34366,Deinze,9800,house,house,381000.0,3.0,179.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,276.0,3,0.0,New,2025
1086,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34363,Deinze,9800,house,house,383011.0,3.0,148.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,313.0,3,0.0,New,2023
1087,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv34369,Deinze,9800,house,house,405000.0,3.0,179.0,Fully equipped,0.0,0.0,N/A,1.0,N/A,390.0,3,0.0,New,2025
1088,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30463,Deinze,9800,appartment,flat,380000.0,2.0,94.0,Super equipped,0.0,1.0,30.0,N/A,N/A,N/A,4,0.0,New,2024
1089,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30464,Deinze,9800,appartment,flat,400000.0,2.0,96.0,Super equipped,0.0,1.0,17.0,1.0,N/A,N/A,4,0.0,New,2024
1090,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30466,Deinze,9800,appartment,flat,375000.0,3.0,107.0,Super equipped,0.0,1.0,20.0,1.0,N/A,N/A,4,0.0,New,2024
1091,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30465,Deinze,9800,appartment,flat,560000.0,3.0,130.0,Super equipped,0.0,1.0,28.0,N/A,N/A,N/A,4,0.0,New,2024
1092,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30462,Deinze,9800,appartment,flat,301240.0,1.0,89.0,Super equipped,0.0,1.0,9.0,1.0,N/A,N/A,2,0.0,New,2025
1093,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30459,Deinze,9800,appartment,flat,326240.0,2.0,102.0,Super equipped,0.0,1.0,9.0,1.0,N/A,N/A,2,0.0,New,2025
1094,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30460,Deinze,9800,appartment,flat,391240.0,2.0,103.0,Super equipped,0.0,1.0,11.0,1.0,N/A,N/A,2,0.0,New,2025
1095,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30461,Deinze,9800,appartment,flat,416240.0,2.0,95.0,Super equipped,0.0,1.0,16.0,1.0,90.0,N/A,2,0.0,New,2025
1096,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30458,Deinze,9800,appartment,flat,429740.0,3.0,117.0,Super equipped,0.0,1.0,10.0,1.0,N/A,N/A,2,0.0,New,2025
1097,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv30454,Deinze,9800,house,house,521240.0,3.0,175.0,Super equipped,0.0,1.0,13.0,1.0,53.0,156.0,2,0.0,New,2025
1098,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv30457,Deinze,9800,house,house,526240.0,3.0,193.0,Super equipped,0.0,1.0,13.0,1.0,117.0,234.0,2,0.0,New,2025
1099,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv30456,Deinze,9800,house,house,574490.0,3.0,184.0,Super equipped,0.0,1.0,13.0,1.0,117.0,246.0,2,0.0,New,2025
1100,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbv30455,Deinze,9800,house,house,581990.0,3.0,186.0,Super equipped,0.0,1.0,13.0,1.0,93.0,242.0,3,0.0,New,2025
1101,https://immovlan.be/en/detail/residence/for-sale/9800/vinkt/rbt76614,Vinkt,9800,house,house,362991.0,3.0,100.0,N/A,N/A,0.0,N/A,N/A,N/A,176.0,3,N/A,New,N/A
1102,https://immovlan.be/en/detail/residence/for-sale/9800/vinkt/rbt76613,Vinkt,9800,house,house,365718.0,3.0,100.0,N/A,N/A,0.0,N/A,N/A,N/A,167.0,3,N/A,New,N/A
1103,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbt69163,Deinze,9800,appartment,flat,245000.0,1.0,68.0,Super equipped,0.0,1.0,14.0,1.0,N/A,N/A,4,0.0,New,2024
1104,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbt69165,Deinze,9800,appartment,flat,325000.0,2.0,84.0,Super equipped,0.0,1.0,24.0,1.0,N/A,N/A,2,0.0,New,2024
1105,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbt69162,Deinze,9800,appartment,flat,400000.0,2.0,96.0,Super equipped,0.0,1.0,17.0,N/A,N/A,N/A,4,0.0,New,2024
1106,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbt69160,Deinze,9800,appartment,flat,370000.0,3.0,107.0,Super equipped,0.0,1.0,20.0,1.0,N/A,N/A,4,0.0,New,2024
1107,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85105,Attre,7941,appartment,flat,258000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1108,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85102,Attre,7941,appartment,flat,268000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1109,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85101,Attre,7941,appartment,flat,255000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1110,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85100,Attre,7941,appartment,flat,265000.0,2.0,105.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1111,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85098,Attre,7941,appartment,flat,253000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1112,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85097,Attre,7941,appartment,flat,263000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1113,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85096,Attre,7941,appartment,flat,249000.0,2.0,106.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1114,https://immovlan.be/en/detail/apartment/for-sale/7941/attre/vbd85095,Attre,7941,appartment,flat,260000.0,2.0,105.0,N/A,N/A,1.0,5.0,1.0,N/A,N/A,2,N/A,New,N/A
1115,https://immovlan.be/en/detail/ground-floor/for-sale/7941/attre/vbd85094,Attre,7941,appartment,groundFloor,273000.0,2.0,107.0,N/A,N/A,1.0,17.0,1.0,151.0,N/A,2,N/A,New,N/A
1116,https://immovlan.be/en/detail/ground-floor/for-sale/7941/attre/vbd85093,Attre,7941,appartment,groundFloor,278000.0,2.0,105.0,N/A,N/A,1.0,17.0,1.0,193.0,N/A,N/A,N/A,N/A,N/A
1117,https://immovlan.be/en/detail/penthouse/for-sale/7941/attre/vbd85106,Attre,7941,appartment,penthouse,388000.0,3.0,172.0,N/A,N/A,1.0,19.0,1.0,N/A,N/A,3,N/A,New,N/A
1118,https://immovlan.be/en/detail/penthouse/for-sale/7941/attre/vbd85103,Attre,7941,appartment,penthouse,393000.0,3.0,172.0,N/A,N/A,1.0,24.0,1.0,N/A,N/A,3,N/A,New,N/A
1119,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vba78551,Bertrix,6880,appartment,flat,269900.0,2.0,95.0,N/A,0.0,1.0,20.0,1.0,N/A,N/A,N/A,N/A,New,N/A
1120,https://immovlan.be/en/detail/duplex/for-sale/6880/bertrix/vba78553,Bertrix,6880,appartment,duplex,299900.0,3.0,108.0,N/A,0.0,1.0,21.0,1.0,93.0,N/A,N/A,N/A,New,N/A
1121,https://immovlan.be/en/detail/duplex/for-sale/6880/bertrix/vba78552,Bertrix,6880,appartment,duplex,299900.0,3.0,107.0,N/A,0.0,1.0,23.0,1.0,40.0,N/A,N/A,N/A,New,N/A
1122,https://immovlan.be/en/detail/duplex/for-sale/6880/bertrix/vba78550,Bertrix,6880,appartment,duplex,299900.0,3.0,107.0,N/A,0.0,1.0,23.0,1.0,41.0,N/A,N/A,N/A,New,N/A
1123,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36119,Bertrix,6880,appartment,flat,251500.0,1.0,72.0,N/A,0.0,1.0,9.0,1.0,N/A,N/A,2,N/A,New,N/A
1124,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36116,Bertrix,6880,appartment,flat,371500.0,2.0,112.0,Partially equipped,0.0,1.0,8.0,1.0,N/A,N/A,2,N/A,New,N/A
1125,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36120,Bertrix,6880,appartment,flat,319500.0,2.0,99.0,Partially equipped,0.0,1.0,15.0,1.0,N/A,N/A,2,N/A,New,N/A
1126,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36109,Bertrix,6880,appartment,flat,331500.0,2.0,106.0,N/A,0.0,1.0,10.0,1.0,N/A,N/A,2,N/A,New,N/A
1127,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36112,Bertrix,6880,appartment,flat,336500.0,2.0,106.0,Partially equipped,0.0,1.0,10.0,1.0,N/A,N/A,2,N/A,New,N/A
1128,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36107,Bertrix,6880,appartment,flat,341500.0,2.0,106.0,N/A,0.0,1.0,14.0,1.0,169.0,N/A,2,0.0,New,N/A
1129,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36105,Bertrix,6880,appartment,flat,346500.0,2.0,108.0,N/A,0.0,1.0,18.0,1.0,32.0,N/A,2,0.0,New,N/A
1130,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36121,Bertrix,6880,appartment,flat,351500.0,2.0,114.0,N/A,0.0,1.0,11.0,1.0,N/A,N/A,2,N/A,New,N/A
1131,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36114,Bertrix,6880,appartment,flat,361500.0,2.0,118.0,N/A,0.0,1.0,9.0,1.0,N/A,N/A,2,N/A,New,N/A
1132,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36111,Bertrix,6880,appartment,flat,356500.0,3.0,118.0,N/A,0.0,1.0,9.0,1.0,N/A,N/A,2,N/A,New,N/A
1133,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36108,Bertrix,6880,appartment,flat,386500.0,3.0,129.0,N/A,0.0,1.0,8.0,1.0,N/A,N/A,2,0.0,New,N/A
1134,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36128,Bertrix,6880,appartment,flat,391500.0,3.0,129.0,N/A,0.0,1.0,8.0,1.0,N/A,N/A,2,0.0,New,N/A
1135,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36106,Bertrix,6880,appartment,flat,396500.0,3.0,130.0,Partially equipped,0.0,1.0,12.0,1.0,96.0,N/A,2,0.0,New,N/A
1136,https://immovlan.be/en/detail/commercial-building/for-sale/6880/bertrix/vaz36125,Bertrix,6880,entreprise,commerceBuilding,274500.0,N/A,126.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
1137,https://immovlan.be/en/detail/penthouse/for-sale/6880/bertrix/vaz36123,Bertrix,6880,appartment,penthouse,386500.0,3.0,115.0,Partially equipped,0.0,1.0,14.0,1.0,N/A,N/A,2,N/A,New,N/A
1138,https://immovlan.be/en/detail/penthouse/for-sale/6880/bertrix/vaz36115,Bertrix,6880,appartment,penthouse,501500.0,4.0,157.0,Partially equipped,0.0,1.0,42.0,1.0,N/A,N/A,2,N/A,New,N/A
1139,https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd71273,Rochefort,5580,appartment,flat,199000.0,1.0,80.0,N/A,0.0,1.0,8.0,1.0,N/A,N/A,3,0.0,New,N/A
1140,https://immovlan.be/en/detail/residence/for-sale/8630/veurne/rbv10627,Veurne,8630,house,house,369000.0,3.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,112.0,N/A,N/A,New,N/A
1141,https://immovlan.be/en/detail/residence/for-sale/8630/veurne/rbv10625,Veurne,8630,house,house,379000.0,4.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2,N/A,New,N/A
1142,https://immovlan.be/en/detail/residence/for-sale/8630/veurne/rbv10626,Veurne,8630,house,house,395000.0,4.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,New,N/A
1143,https://immovlan.be/en/detail/residence/for-sale/3271/averbode/rbv28948,Averbode,3271,house,house,315000.0,3.0,140.0,N/A,0.0,1.0,N/A,1.0,N/A,276.0,3,N/A,New,2025
