id,zip,url
16808,7973-grandglise,https://immovlan.be/en/detail/residence/for-sale/7973/stambruges/vbd71865
16809,7973-grandglise,https://immovlan.be/en/detail/residence/for-sale/7973/stambruges/vaz69753
