id,zip,url
7140,3890-boekhout,https://immovlan.be/en/detail/residence/for-sale/3890/jeuk/rbu24793
7141,3890-boekhout,https://immovlan.be/en/detail/residence/for-sale/3890/jeuk/rbu24789
