id,zip,url
11836,4357-donceel,https://immovlan.be/en/detail/residence/for-sale/4357/donceel/vbd78437
11837,4357-donceel,https://immovlan.be/en/detail/bungalow/for-sale/4357/donceel/vbd74079
11838,4357-donceel,https://immovlan.be/en/detail/villa/for-sale/4357/donceel/vbd18157
