id,zip,url
28554,3806-velm,https://immovlan.be/en/detail/residence/for-sale/3806/velm/rbv26019
28555,3806-velm,https://immovlan.be/en/detail/mansion/for-sale/3806/velm/rbv17242
28556,3806-velm,https://immovlan.be/en/detail/residence/for-sale/3806/velm/rbu24775
