id,zip,url
26186,3270-scherpenheuvel,https://immovlan.be/en/detail/residence/for-sale/3270/scherpenheuvel/rbv27238
26187,3270-scherpenheuvel,https://immovlan.be/en/detail/ground-floor/for-sale/3270/scherpenheuvel/rbu97608
